,id,station,date,prcp,tobs
4435,9823,USC00519523,2010-11-05,0.03,74
4436,9824,USC00519523,2010-11-06,0.16,74
4437,9825,USC00519523,2010-11-07,0.01,76
4438,9833,USC00519523,2010-11-15,0.03,75
4439,9837,USC00519523,2010-11-19,0.13,68
4440,9839,USC00519523,2010-11-21,0.05,77
4441,9843,USC00519523,2010-11-25,0.02,76
4442,9845,USC00519523,2010-11-27,0.01,76
4443,9846,USC00519523,2010-11-28,0.64,76
4444,9847,USC00519523,2010-11-29,0.03,73
4445,9849,USC00519523,2010-12-01,0.03,78
4446,9850,USC00519523,2010-12-02,0.02,74
4447,9851,USC00519523,2010-12-03,0.01,74
4448,9856,USC00519523,2010-12-08,0.15,65
4449,9857,USC00519523,2010-12-09,0.03,77
4450,9858,USC00519523,2010-12-10,2.02,67
4451,9859,USC00519523,2010-12-11,0.3,69
4452,9860,USC00519523,2010-12-12,0.09,75
4453,9861,USC00519523,2010-12-13,0.02,67
4454,9862,USC00519523,2010-12-14,0.04,71
4455,9867,USC00519523,2010-12-19,2.86,70
4456,9868,USC00519523,2010-12-20,4.95,73
4457,9869,USC00519523,2010-12-21,0.63,71
4458,9870,USC00519523,2010-12-22,0.58,71
4459,9871,USC00519523,2010-12-23,0.11,71
4460,9872,USC00519523,2010-12-24,0.02,67
4461,9873,USC00519523,2010-12-25,0.02,71
4462,9874,USC00519523,2010-12-26,0.74,74
4463,9875,USC00519523,2010-12-27,0.09,76
4464,9876,USC00519523,2010-12-28,0.07,72
4465,9877,USC00519523,2010-12-29,0.04,74
4466,9878,USC00519523,2010-12-30,0.27,75
4467,9879,USC00519523,2010-12-31,0.01,69
4468,9880,USC00519523,2011-01-01,0.03,69
4469,9885,USC00519523,2011-01-06,0.15,68
4470,9886,USC00519523,2011-01-07,0.02,66
4471,9890,USC00519523,2011-01-11,0.43,58
4472,9891,USC00519523,2011-01-12,1.34,71
4473,9892,USC00519523,2011-01-13,3.62,70
4474,9893,USC00519523,2011-01-14,0.1,76
4475,9896,USC00519523,2011-01-17,0.19,70
4476,9898,USC00519523,2011-01-19,0.07,63
4477,9908,USC00519523,2011-01-29,0.01,76
4478,9910,USC00519523,2011-01-31,0.15,66
4479,9917,USC00519523,2011-02-07,0.95,67
4480,9918,USC00519523,2011-02-08,0.18,71
4481,9920,USC00519523,2011-02-10,0.04,69
4482,9921,USC00519523,2011-02-11,0.29,68
4483,9922,USC00519523,2011-02-12,1.82,72
4484,9923,USC00519523,2011-02-13,0.71,76
4485,9927,USC00519523,2011-02-18,0.01,76
4486,9929,USC00519523,2011-02-20,0.3,73
4487,9930,USC00519523,2011-02-21,0.02,76
4488,9931,USC00519523,2011-02-22,0.01,73
4489,9932,USC00519523,2011-02-23,0.01,73
4490,9933,USC00519523,2011-02-24,1.44,68
4491,9935,USC00519523,2011-02-26,0.05,77
4492,9937,USC00519523,2011-02-28,0.02,70
4493,9938,USC00519523,2011-03-01,0.18,67
4494,9939,USC00519523,2011-03-02,0.01,72
4495,9940,USC00519523,2011-03-03,0.06,71
4496,9941,USC00519523,2011-03-04,1.7,72
4497,9942,USC00519523,2011-03-05,0.22,69
4498,9943,USC00519523,2011-03-06,0.27,74
4499,9944,USC00519523,2011-03-07,0.03,73
4500,9945,USC00519523,2011-03-08,0.01,73
4501,9946,USC00519523,2011-03-09,0.9,70
4502,9947,USC00519523,2011-03-10,0.27,72
4503,9948,USC00519523,2011-03-11,0.2,71
4504,9949,USC00519523,2011-03-12,0.01,75
4505,9954,USC00519523,2011-03-17,0.07,73
4506,9955,USC00519523,2011-03-18,0.05,72
4507,9956,USC00519523,2011-03-19,0.08,73
4508,9957,USC00519523,2011-03-20,0.23,74
4509,9959,USC00519523,2011-03-22,0.17,73
4510,9961,USC00519523,2011-03-24,0.19,76
4511,9962,USC00519523,2011-03-25,0.02,76
4512,9968,USC00519523,2011-04-01,0.07,73
4513,9973,USC00519523,2011-04-06,0.11,72
4514,9974,USC00519523,2011-04-07,0.5,67
4515,9975,USC00519523,2011-04-08,0.68,69
4516,9976,USC00519523,2011-04-09,0.02,76
4517,9977,USC00519523,2011-04-10,0.01,75
4518,9981,USC00519523,2011-04-14,0.2,75
4519,9983,USC00519523,2011-04-16,0.22,75
4520,9996,USC00519523,2011-04-29,0.07,75
4521,10000,USC00519523,2011-05-03,1.03,73
4522,10001,USC00519523,2011-05-04,0.06,75
4523,10003,USC00519523,2011-05-06,0.19,72
4524,10004,USC00519523,2011-05-07,0.2,74
4525,10005,USC00519523,2011-05-08,0.51,75
4526,10006,USC00519523,2011-05-09,0.1,75
4527,10007,USC00519523,2011-05-10,0.05,73
4528,10008,USC00519523,2011-05-11,0.15,71
4529,10009,USC00519523,2011-05-12,0.01,77
4530,10010,USC00519523,2011-05-13,0.01,75
4531,10016,USC00519523,2011-05-19,0.01,78
4532,10019,USC00519523,2011-05-22,0.02,76
4533,10024,USC00519523,2011-05-27,0.1,76
4534,10025,USC00519523,2011-05-28,0.01,75
4535,10026,USC00519523,2011-05-29,0.03,75
4536,10027,USC00519523,2011-05-30,0.01,76
4537,10028,USC00519523,2011-05-31,0.08,76
4538,10029,USC00519523,2011-06-01,0.15,79
4539,10030,USC00519523,2011-06-02,0.01,76
4540,10031,USC00519523,2011-06-03,0.09,72
4541,10032,USC00519523,2011-06-04,0.51,71
4542,10033,USC00519523,2011-06-05,0.25,72
4543,10034,USC00519523,2011-06-06,0.03,76
4544,10035,USC00519523,2011-06-07,0.03,74
4545,10040,USC00519523,2011-06-12,0.09,75
4546,10044,USC00519523,2011-06-16,0.09,75
4547,10047,USC00519523,2011-06-19,0.17,79
4548,10048,USC00519523,2011-06-20,0.14,74
4549,10049,USC00519523,2011-06-21,0.38,73
4550,10050,USC00519523,2011-06-22,0.17,75
4551,10051,USC00519523,2011-06-23,0.05,74
4552,10052,USC00519523,2011-06-24,0.03,75
4553,10054,USC00519523,2011-06-26,0.12,72
4554,10055,USC00519523,2011-06-27,0.02,74
4555,10056,USC00519523,2011-06-28,0.02,74
4556,10059,USC00519523,2011-07-01,0.01,81
4557,10060,USC00519523,2011-07-02,0.01,76
4558,10061,USC00519523,2011-07-03,0.12,76
4559,10062,USC00519523,2011-07-04,0.06,76
4560,10063,USC00519523,2011-07-05,0.04,75
4561,10064,USC00519523,2011-07-06,0.08,79
4562,10065,USC00519523,2011-07-07,0.06,73
4563,10066,USC00519523,2011-07-08,0.04,75
4564,10067,USC00519523,2011-07-09,0.01,79
4565,10068,USC00519523,2011-07-10,0.01,77
4566,10069,USC00519523,2011-07-11,0.01,76
4567,10075,USC00519523,2011-07-17,0.06,78
4568,10078,USC00519523,2011-07-20,0.16,71
4569,10080,USC00519523,2011-07-22,0.09,75
4570,10081,USC00519523,2011-07-23,0.08,77
4571,10083,USC00519523,2011-07-25,0.12,76
4572,10085,USC00519523,2011-07-27,0.06,75
4573,10086,USC00519523,2011-07-28,0.04,76
4574,10087,USC00519523,2011-07-29,0.02,77
4575,10088,USC00519523,2011-07-30,0.2,76
4576,10089,USC00519523,2011-07-31,0.01,78
4577,10096,USC00519523,2011-08-07,0.12,77
4578,10098,USC00519523,2011-08-09,0.19,78
4579,10104,USC00519523,2011-08-15,0.5,76
4580,10105,USC00519523,2011-08-16,0.01,76
4581,10107,USC00519523,2011-08-18,0.05,75
4582,10108,USC00519523,2011-08-19,0.02,83
4583,10110,USC00519523,2011-08-21,0.02,78
4584,10112,USC00519523,2011-08-23,0.22,75
4585,10114,USC00519523,2011-08-25,0.08,75
4586,10118,USC00519523,2011-08-29,0.15,76
4587,10119,USC00519523,2011-08-30,0.13,76
4588,10120,USC00519523,2011-08-31,0.01,76
4589,10121,USC00519523,2011-09-01,0.09,77
4590,10122,USC00519523,2011-09-02,0.03,77
4591,10132,USC00519523,2011-09-13,0.09,73
4592,10135,USC00519523,2011-09-16,0.17,80
4593,10137,USC00519523,2011-09-18,0.2,77
4594,10138,USC00519523,2011-09-19,0.03,77
4595,10140,USC00519523,2011-09-21,0.04,76
4596,10141,USC00519523,2011-09-22,0.03,77
4597,10147,USC00519523,2011-09-28,0.04,75
4598,10153,USC00519523,2011-10-04,0.13,75
4599,10156,USC00519523,2011-10-07,0.02,72
4600,10158,USC00519523,2011-10-09,0.14,77
4601,10160,USC00519523,2011-10-11,0.14,76
4602,10163,USC00519523,2011-10-14,0.07,79
4603,10164,USC00519523,2011-10-15,0.26,79
4604,10166,USC00519523,2011-10-17,0.2,70
4605,10167,USC00519523,2011-10-18,0.12,72
4606,10168,USC00519523,2011-10-19,0.01,68
4607,10170,USC00519523,2011-10-21,0.01,77
4608,10173,USC00519523,2011-10-24,0.29,73
4609,10177,USC00519523,2011-10-28,0.1,76
4610,10178,USC00519523,2011-10-29,0.05,80
4611,10179,USC00519523,2011-10-30,0.03,72
4612,10181,USC00519523,2011-11-01,0.54,74
4613,10182,USC00519523,2011-11-02,0.03,73
4614,10183,USC00519523,2011-11-03,0.02,78
4615,10184,USC00519523,2011-11-04,0.05,73
4616,10188,USC00519523,2011-11-08,0.01,74
4617,10189,USC00519523,2011-11-09,0.05,74
4618,10191,USC00519523,2011-11-11,0.12,75
4619,10197,USC00519523,2011-11-17,0.05,75
4620,10199,USC00519523,2011-11-19,0.01,74
4621,10200,USC00519523,2011-11-20,0.02,75
4622,10202,USC00519523,2011-11-22,0.1,72
4623,10203,USC00519523,2011-11-23,0.01,72
4624,10210,USC00519523,2011-11-30,0.22,66
4625,10211,USC00519523,2011-12-01,0.12,69
4626,10212,USC00519523,2011-12-02,0.42,69
4627,10213,USC00519523,2011-12-03,0.02,75
4628,10216,USC00519523,2011-12-06,0.01,72
4629,10219,USC00519523,2011-12-09,0.08,74
4630,10220,USC00519523,2011-12-10,0.07,72
4631,10221,USC00519523,2011-12-11,0.55,73
4632,10222,USC00519523,2011-12-12,0.21,73
4633,10223,USC00519523,2011-12-13,0.39,73
4634,10224,USC00519523,2011-12-14,0.02,73
4635,10225,USC00519523,2011-12-15,0.09,74
4636,10226,USC00519523,2011-12-16,0.02,73
4637,10227,USC00519523,2011-12-17,0.25,71
4638,10228,USC00519523,2011-12-18,0.08,72
4639,10229,USC00519523,2011-12-19,0.1,73
4640,10230,USC00519523,2011-12-20,0.24,74
4641,10231,USC00519523,2011-12-21,0.19,72
4642,10232,USC00519523,2011-12-22,0.02,73
4643,10233,USC00519523,2011-12-23,0.01,73
4644,10234,USC00519523,2011-12-24,0.1,71
4645,10235,USC00519523,2011-12-25,0.07,73
4646,10236,USC00519523,2011-12-26,0.05,75
4647,10237,USC00519523,2011-12-27,0.04,71
4648,10239,USC00519523,2011-12-29,0.01,73
4649,10250,USC00519523,2012-01-09,0.08,70
4650,10258,USC00519523,2012-01-17,0.13,75
4651,10259,USC00519523,2012-01-18,0.07,75
4652,10268,USC00519523,2012-01-27,0.08,66
4653,10270,USC00519523,2012-01-29,0.09,76
4654,10271,USC00519523,2012-01-30,0.01,69
4655,10272,USC00519523,2012-01-31,0.1,70
4656,10278,USC00519523,2012-02-06,0.29,65
4657,10279,USC00519523,2012-02-07,0.49,72
4658,10280,USC00519523,2012-02-08,0.41,61
4659,10281,USC00519523,2012-02-09,0.03,63
4660,10285,USC00519523,2012-02-13,0.09,72
4661,10287,USC00519523,2012-02-15,0.04,66
4662,10290,USC00519523,2012-02-18,0.09,74
4663,10291,USC00519523,2012-02-19,0.03,77
4664,10292,USC00519523,2012-02-20,0.01,74
4665,10297,USC00519523,2012-02-25,0.1,73
4666,10298,USC00519523,2012-02-26,0.07,74
4667,10304,USC00519523,2012-03-03,0.11,73
4668,10305,USC00519523,2012-03-04,0.1,73
4669,10306,USC00519523,2012-03-05,2.71,67
4670,10307,USC00519523,2012-03-06,6.38,69
4671,10308,USC00519523,2012-03-07,5.32,68
4672,10309,USC00519523,2012-03-08,0.22,69
4673,10310,USC00519523,2012-03-09,0.16,67
4674,10311,USC00519523,2012-03-10,0.17,75
4675,10312,USC00519523,2012-03-11,0.05,75
4676,10313,USC00519523,2012-03-12,0.15,71
4677,10314,USC00519523,2012-03-13,0.02,70
4678,10316,USC00519523,2012-03-15,0.05,69
4679,10318,USC00519523,2012-03-17,0.01,73
4680,10319,USC00519523,2012-03-18,0.08,71
4681,10320,USC00519523,2012-03-19,0.04,72
4682,10323,USC00519523,2012-03-22,0.02,73
4683,10327,USC00519523,2012-03-26,0.03,73
4684,10328,USC00519523,2012-03-27,0.02,70
4685,10329,USC00519523,2012-03-28,0.18,69
4686,10339,USC00519523,2012-04-07,0.03,73
4687,10341,USC00519523,2012-04-09,0.12,71
4688,10342,USC00519523,2012-04-10,0.01,69
4689,10343,USC00519523,2012-04-11,0.1,71
4690,10347,USC00519523,2012-04-15,0.08,74
4691,10354,USC00519523,2012-04-22,0.1,69
4692,10355,USC00519523,2012-04-23,0.1,72
4693,10357,USC00519523,2012-04-25,0.02,71
4694,10359,USC00519523,2012-04-27,0.13,69
4695,10365,USC00519523,2012-05-03,0.06,75
4696,10366,USC00519523,2012-05-04,0.01,74
4697,10367,USC00519523,2012-05-05,0.1,76
4698,10368,USC00519523,2012-05-06,0.02,73
4699,10379,USC00519523,2012-05-17,0.01,74
4700,10388,USC00519523,2012-05-26,0.01,75
4701,10389,USC00519523,2012-05-27,0.01,78
4702,10393,USC00519523,2012-05-31,0.15,73
4703,10399,USC00519523,2012-06-06,0.12,75
4704,10405,USC00519523,2012-06-12,0.01,76
4705,10406,USC00519523,2012-06-13,0.01,76
4706,10412,USC00519523,2012-06-19,0.25,72
4707,10413,USC00519523,2012-06-20,0.25,72
4708,10416,USC00519523,2012-06-23,0.1,76
4709,10418,USC00519523,2012-06-25,0.51,72
4710,10419,USC00519523,2012-06-26,0.19,72
4711,10420,USC00519523,2012-06-27,0.15,73
4712,10422,USC00519523,2012-06-29,0.06,79
4713,10426,USC00519523,2012-07-03,0.2,76
4714,10428,USC00519523,2012-07-05,0.13,77
4715,10429,USC00519523,2012-07-06,0.07,79
4716,10430,USC00519523,2012-07-07,0.07,76
4717,10431,USC00519523,2012-07-08,0.01,81
4718,10437,USC00519523,2012-07-14,0.02,82
4719,10439,USC00519523,2012-07-16,0.01,76
4720,10440,USC00519523,2012-07-17,0.02,78
4721,10441,USC00519523,2012-07-18,0.02,77
4722,10442,USC00519523,2012-07-19,0.07,74
4723,10443,USC00519523,2012-07-20,0.05,74
4724,10446,USC00519523,2012-07-23,0.03,76
4725,10451,USC00519523,2012-07-28,0.05,79
4726,10453,USC00519523,2012-07-30,0.02,76
4727,10459,USC00519523,2012-08-05,0.05,82
4728,10460,USC00519523,2012-08-06,0.02,78
4729,10462,USC00519523,2012-08-08,0.01,76
4730,10463,USC00519523,2012-08-09,0.03,77
4731,10465,USC00519523,2012-08-11,0.19,73
4732,10468,USC00519523,2012-08-14,0.09,76
4733,10472,USC00519523,2012-08-18,0.03,75
4734,10473,USC00519523,2012-08-19,0.05,73
4735,10475,USC00519523,2012-08-21,0.02,76
4736,10476,USC00519523,2012-08-22,0.01,75
4737,10480,USC00519523,2012-08-26,0.01,78
4738,10481,USC00519523,2012-08-27,0.04,77
4739,10482,USC00519523,2012-08-28,0.03,75
4740,10483,USC00519523,2012-08-29,0.05,75
4741,10484,USC00519523,2012-08-30,0.04,76
4742,10491,USC00519523,2012-09-06,0.07,76
4743,10492,USC00519523,2012-09-07,0.02,82
4744,10493,USC00519523,2012-09-08,0.14,79
4745,10494,USC00519523,2012-09-09,0.02,76
4746,10497,USC00519523,2012-09-12,0.05,76
4747,10499,USC00519523,2012-09-14,0.19,76
4748,10503,USC00519523,2012-09-18,0.13,69
4749,10504,USC00519523,2012-09-19,0.27,75
4750,10505,USC00519523,2012-09-20,0.21,69
4751,10506,USC00519523,2012-09-21,0.05,72
4752,10508,USC00519523,2012-09-23,0.09,75
4753,10509,USC00519523,2012-09-24,0.1,74
4754,10510,USC00519523,2012-09-25,0.03,74
4755,10511,USC00519523,2012-09-26,0.01,76
4756,10515,USC00519523,2012-09-30,0.04,77
4757,10516,USC00519523,2012-10-01,0.01,70
4758,10526,USC00519523,2012-10-11,0.03,77
4759,10530,USC00519523,2012-10-15,0.2,76
4760,10533,USC00519523,2012-10-18,0.14,73
4761,10534,USC00519523,2012-10-19,0.03,76
4762,10540,USC00519523,2012-10-25,0.82,73
4763,10543,USC00519523,2012-10-28,0.05,79
4764,10544,USC00519523,2012-10-29,0.11,75
4765,10545,USC00519523,2012-10-30,0.12,74
4766,10552,USC00519523,2012-11-07,0.1,76
4767,10558,USC00519523,2012-11-13,0.03,73
4768,10559,USC00519523,2012-11-14,0.1,74
4769,10562,USC00519523,2012-11-17,0.1,73
4770,10571,USC00519523,2012-11-26,0.16,72
4771,10579,USC00519523,2012-12-04,0.08,71
4772,10580,USC00519523,2012-12-05,1.02,72
4773,10581,USC00519523,2012-12-06,0.01,71
4774,10587,USC00519523,2012-12-12,0.04,73
4775,10588,USC00519523,2012-12-13,0.13,72
4776,10589,USC00519523,2012-12-14,0.09,74
4777,10590,USC00519523,2012-12-15,0.12,74
4778,10591,USC00519523,2012-12-16,0.04,74
4779,10592,USC00519523,2012-12-17,0.09,73
4780,10593,USC00519523,2012-12-18,0.22,77
4781,10594,USC00519523,2012-12-19,0.04,73
4782,10595,USC00519523,2012-12-20,0.1,70
4783,10596,USC00519523,2012-12-21,0.02,72
4784,10600,USC00519523,2012-12-25,0.1,73
4785,10601,USC00519523,2012-12-26,0.03,77
4786,10605,USC00519523,2012-12-30,0.03,76
4787,10607,USC00519523,2013-01-01,0.38,72
4788,10608,USC00519523,2013-01-02,0.13,73
4789,10609,USC00519523,2013-01-03,0.43,69
4790,10610,USC00519523,2013-01-04,0.05,72
4791,10611,USC00519523,2013-01-05,0.23,72
4792,10612,USC00519523,2013-01-06,0.11,73
4793,10613,USC00519523,2013-01-07,0.02,73
4794,10614,USC00519523,2013-01-08,0.06,72
4795,10615,USC00519523,2013-01-09,0.17,72
4796,10616,USC00519523,2013-01-10,0.01,73
4797,10618,USC00519523,2013-01-12,0.08,71
4798,10619,USC00519523,2013-01-13,0.06,76
4799,10621,USC00519523,2013-01-15,1.07,73
4800,10624,USC00519523,2013-01-18,0.01,61
4801,10625,USC00519523,2013-01-19,0.05,70
4802,10630,USC00519523,2013-01-25,0.43,63
4803,10631,USC00519523,2013-01-26,0.01,72
4804,10632,USC00519523,2013-01-27,0.02,74
4805,10633,USC00519523,2013-01-28,2.48,65
4806,10634,USC00519523,2013-01-29,0.61,66
4807,10635,USC00519523,2013-01-30,0.03,63
4808,10636,USC00519523,2013-01-31,0.02,70
4809,10637,USC00519523,2013-02-01,0.01,74
4810,10640,USC00519523,2013-02-04,0.01,72
4811,10641,USC00519523,2013-02-05,0.01,70
4812,10643,USC00519523,2013-02-07,0.09,73
4813,10645,USC00519523,2013-02-09,0.06,74
4814,10647,USC00519523,2013-02-11,0.08,69
4815,10648,USC00519523,2013-02-12,0.06,68
4816,10652,USC00519523,2013-02-16,0.03,71
4817,10655,USC00519523,2013-02-19,0.16,70
4818,10656,USC00519523,2013-02-20,0.03,71
4819,10657,USC00519523,2013-02-21,0.13,70
4820,10658,USC00519523,2013-02-22,0.25,71
4821,10659,USC00519523,2013-02-23,0.05,76
4822,10661,USC00519523,2013-02-25,0.07,70
4823,10662,USC00519523,2013-02-26,0.03,71
4824,10666,USC00519523,2013-03-02,0.03,74
4825,10671,USC00519523,2013-03-07,0.04,67
4826,10673,USC00519523,2013-03-09,0.13,73
4827,10674,USC00519523,2013-03-10,1.11,68
4828,10675,USC00519523,2013-03-11,1.02,60
4829,10676,USC00519523,2013-03-12,0.02,65
4830,10677,USC00519523,2013-03-13,0.06,67
4831,10678,USC00519523,2013-03-14,0.13,72
4832,10682,USC00519523,2013-03-18,0.09,57
4833,10687,USC00519523,2013-03-23,0.59,67
4834,10690,USC00519523,2013-03-27,0.12,72
4835,10691,USC00519523,2013-03-28,0.03,74
4836,10692,USC00519523,2013-03-29,0.15,73
4837,10693,USC00519523,2013-03-30,0.03,71
4838,10694,USC00519523,2013-03-31,0.02,69
4839,10696,USC00519523,2013-04-02,0.01,66
4840,10698,USC00519523,2013-04-04,0.02,72
4841,10709,USC00519523,2013-04-15,0.44,71
4842,10710,USC00519523,2013-04-16,0.01,66
4843,10713,USC00519523,2013-04-19,0.01,74
4844,10716,USC00519523,2013-04-22,0.35,71
4845,10717,USC00519523,2013-04-23,0.34,75
4846,10718,USC00519523,2013-04-24,2.05,69
4847,10728,USC00519523,2013-05-05,0.15,71
4848,10729,USC00519523,2013-05-06,1.24,72
4849,10730,USC00519523,2013-05-07,0.04,74
4850,10733,USC00519523,2013-05-10,0.26,72
4851,10734,USC00519523,2013-05-11,0.16,74
4852,10735,USC00519523,2013-05-12,0.4,70
4853,10736,USC00519523,2013-05-13,0.12,74
4854,10737,USC00519523,2013-05-14,0.02,80
4855,10741,USC00519523,2013-05-18,0.13,78
4856,10742,USC00519523,2013-05-19,0.06,74
4857,10743,USC00519523,2013-05-20,1.96,70
4858,10746,USC00519523,2013-05-23,0.03,77
4859,10748,USC00519523,2013-05-25,0.08,77
4860,10749,USC00519523,2013-05-26,0.06,75
4861,10751,USC00519523,2013-05-28,0.1,78
4862,10756,USC00519523,2013-06-02,0.08,76
4863,10757,USC00519523,2013-06-03,0.02,77
4864,10761,USC00519523,2013-06-07,0.07,75
4865,10768,USC00519523,2013-06-14,0.28,75
4866,10774,USC00519523,2013-06-20,0.07,72
4867,10775,USC00519523,2013-06-21,0.32,73
4868,10776,USC00519523,2013-06-22,0.13,74
4869,10777,USC00519523,2013-06-23,0.08,74
4870,10778,USC00519523,2013-06-24,0.01,75
4871,10779,USC00519523,2013-06-25,0.18,73
4872,10780,USC00519523,2013-06-26,0.42,73
4873,10781,USC00519523,2013-06-27,0.02,76
4874,10782,USC00519523,2013-06-29,0.05,73
4875,10785,USC00519523,2013-07-02,0.16,73
4876,10791,USC00519523,2013-07-08,0.02,77
4877,10793,USC00519523,2013-07-10,0.07,77
4878,10794,USC00519523,2013-07-11,0.06,76
4879,10795,USC00519523,2013-07-12,0.02,76
4880,10805,USC00519523,2013-07-22,0.2,75
4881,10806,USC00519523,2013-07-23,0.2,74
4882,10807,USC00519523,2013-07-24,0.01,77
4883,10811,USC00519523,2013-07-29,0.2,77
4884,10812,USC00519523,2013-07-30,0.27,79
4885,10813,USC00519523,2013-07-31,0.08,78
4886,10814,USC00519523,2013-08-01,0.15,77
4887,10815,USC00519523,2013-08-02,0.04,76
4888,10823,USC00519523,2013-08-10,1.67,73
4889,10824,USC00519523,2013-08-11,0.42,82
4890,10825,USC00519523,2013-08-12,0.01,77
4891,10827,USC00519523,2013-08-14,0.05,77
4892,10829,USC00519523,2013-08-16,0.05,77
4893,10834,USC00519523,2013-08-21,0.43,73
4894,10837,USC00519523,2013-08-24,0.05,78
4895,10842,USC00519523,2013-08-29,0.19,72
4896,10844,USC00519523,2013-09-01,0.09,78
4897,10846,USC00519523,2013-09-03,0.05,75
4898,10847,USC00519523,2013-09-04,0.04,71
4899,10850,USC00519523,2013-09-07,0.53,78
4900,10853,USC00519523,2013-09-11,0.25,76
4901,10854,USC00519523,2013-09-12,0.05,76
4902,10855,USC00519523,2013-09-13,0.32,76
4903,10856,USC00519523,2013-09-14,0.09,81
4904,10857,USC00519523,2013-09-15,0.15,78
4905,10858,USC00519523,2013-09-16,0.02,78
4906,10859,USC00519523,2013-09-17,0.07,76
4907,10860,USC00519523,2013-09-18,0.06,78
4908,10861,USC00519523,2013-09-19,0.04,78
4909,10866,USC00519523,2013-09-26,0.49,78
4910,10867,USC00519523,2013-09-27,0.02,78
4911,10869,USC00519523,2013-09-29,0.07,79
4912,10870,USC00519523,2013-09-30,0.13,78
4913,10879,USC00519523,2013-10-10,0.07,78
4914,10881,USC00519523,2013-10-12,0.06,76
4915,10883,USC00519523,2013-10-14,0.68,74
4916,10887,USC00519523,2013-10-18,0.05,69
4917,10889,USC00519523,2013-10-20,0.01,69
4918,10893,USC00519523,2013-10-24,0.11,73
4919,10901,USC00519523,2013-11-02,0.07,75
4920,10905,USC00519523,2013-11-06,0.05,73
4921,10906,USC00519523,2013-11-07,0.2,74
4922,10907,USC00519523,2013-11-08,0.02,74
4923,10908,USC00519523,2013-11-09,0.04,74
4924,10909,USC00519523,2013-11-10,4.76,73
4925,10910,USC00519523,2013-11-11,0.03,76
4926,10911,USC00519523,2013-11-12,0.24,62
4927,10913,USC00519523,2013-11-14,0.05,72
4928,10914,USC00519523,2013-11-15,0.78,73
4929,10926,USC00519523,2013-11-30,0.38,78
4930,10927,USC00519523,2013-12-01,0.09,76
4931,10928,USC00519523,2013-12-02,2.25,68
4932,10929,USC00519523,2013-12-03,0.09,79
4933,10936,USC00519523,2013-12-10,0.03,74
4934,10938,USC00519523,2013-12-12,0.02,76
4935,10939,USC00519523,2013-12-13,0.02,69
4936,10941,USC00519523,2013-12-15,0.1,73
4937,10942,USC00519523,2013-12-16,0.88,65
4938,10945,USC00519523,2013-12-19,0.35,72
4939,10946,USC00519523,2013-12-20,0.01,75
4940,10948,USC00519523,2013-12-22,0.01,69
4941,10949,USC00519523,2013-12-23,0.08,73
4942,10950,USC00519523,2013-12-24,0.04,75
4943,10954,USC00519523,2013-12-28,0.06,74
4944,10955,USC00519523,2013-12-29,0.16,71
4945,10956,USC00519523,2013-12-30,0.01,72
4946,10957,USC00519523,2013-12-31,0.17,73
4947,10958,USC00519523,2014-01-01,0.01,75
4948,10959,USC00519523,2014-01-02,0.15,75
4949,10960,USC00519523,2014-01-03,0.92,68
4950,10963,USC00519523,2014-01-06,0.23,68
4951,10966,USC00519523,2014-01-09,0.12,70
4952,10967,USC00519523,2014-01-10,0.01,72
4953,10971,USC00519523,2014-01-14,0.44,75
4954,10972,USC00519523,2014-01-15,0.28,72
4955,10973,USC00519523,2014-01-16,0.3,65
4956,10974,USC00519523,2014-01-17,0.15,66
4957,10975,USC00519523,2014-01-18,0.13,65
4958,10977,USC00519523,2014-01-20,0.17,72
4959,10979,USC00519523,2014-01-22,0.31,69
4960,10983,USC00519523,2014-01-28,0.44,69
4961,10984,USC00519523,2014-01-29,0.21,69
4962,10985,USC00519523,2014-01-30,0.08,65
4963,10987,USC00519523,2014-02-01,0.95,74
4964,10988,USC00519523,2014-02-02,0.57,69
4965,10989,USC00519523,2014-02-03,0.02,70
4966,10990,USC00519523,2014-02-04,1.48,67
4967,10991,USC00519523,2014-02-05,0.55,75
4968,10992,USC00519523,2014-02-06,0.15,74
4969,10993,USC00519523,2014-02-07,0.17,70
4970,10994,USC00519523,2014-02-08,1.81,68
4971,10995,USC00519523,2014-02-09,0.44,74
4972,10996,USC00519523,2014-02-10,0.03,68
4973,10998,USC00519523,2014-02-12,0.05,71
4974,11001,USC00519523,2014-02-15,0.4,73
4975,11002,USC00519523,2014-02-16,0.03,72
4976,11003,USC00519523,2014-02-17,0.33,74
4977,11004,USC00519523,2014-02-18,0.14,71
4978,11007,USC00519523,2014-02-21,0.34,68
4979,11011,USC00519523,2014-02-25,0.05,67
4980,11012,USC00519523,2014-02-26,0.14,62
4981,11013,USC00519523,2014-02-27,0.13,68
4982,11014,USC00519523,2014-02-28,0.21,73
4983,11015,USC00519523,2014-03-01,0.24,72
4984,11017,USC00519523,2014-03-04,0.03,66
4985,11020,USC00519523,2014-03-07,0.33,69
4986,11021,USC00519523,2014-03-08,0.91,67
4987,11022,USC00519523,2014-03-09,0.44,72
4988,11023,USC00519523,2014-03-10,0.03,73
4989,11028,USC00519523,2014-03-15,0.58,69
4990,11029,USC00519523,2014-03-16,0.08,69
4991,11030,USC00519523,2014-03-17,0.03,67
4992,11031,USC00519523,2014-03-18,0.03,69
4993,11035,USC00519523,2014-03-22,0.03,70
